#DCS calculation
#Chromosome size : 26
#Population size : 55
#Crossover rate : 0.25 , Mutation rate : 0.05 , Tournament size : 5
Generation.Number, Best.Fitness, Average.Fitness, Fitness.Deviance
1 5.424002229870297 5.3253840075090215 0.09952716528419346
2 68.79787154241521 67.54700115073489 1.2623993947669998
3 7.607507374650339 7.469189058747615 0.1395931660403507
4 6.287983481721227 6.173656509326288 0.11538069948481033
5 9.597556026829068 9.423055008159448 0.1761093569884826
6 6.964351472210424 6.837726899988408 0.12779164364181017
7 11.355544939759255 11.149080486309103 0.20836739186563308
8 6.628835441360877 6.508311160608861 0.12163512709872881
9 6.693614248414619 6.571912171170726 0.12282377908729104
10 4.9987541864042555 4.90786774665145 0.09172412050008016
11 12.123845605551637 11.903412049087072 0.22246524509497
12 31.138664979753102 30.57250743466665 0.5713756972853203
13 2.1487439019873165 2.1096758310420927 0.039428152943737575
14 12.192189736281108 11.970513559257798 0.22371931861986782
15 2.236252112116759 2.195592982805545 0.04103387575213088
16 3.0354259082234307 2.980236346255732 0.05569823227799599
17 5.2588128180696 5.163198039559244 0.09649603933794426
18 39.68709376802545 38.965510244970474 0.7282342030294363
19 11.977998918611746 11.760217120091548 0.21978904646855538
20 5.717973918705027 5.6140107565467465 0.10492136824053795
21 2.9861500044748936 2.9318563680298957 0.05479404920264619
22 5.447901157507545 5.348848409189226 0.09996569617342918
23 127.96490882303755 125.63827411716402 2.34807879703117
24 115.54354854082868 113.44275674917735 2.120154337292753
25 6.316885046832908 6.202032591435946 0.11591102575052595
26 38.339979983244206 37.64288943809428 0.7035154786203965
27 11.22183190537281 11.017798598002404 0.20591383843589683
28 4.974669623701416 4.884221085088656 0.09128218331950787
29 119.43511528634411 117.2635677356832 2.1915622368993564
30 116.31436932452687 114.19956260953542 2.1342984331638677
31 115.04326049704355 112.9515648516429 2.1109743538204846
32 29.131552138715506 28.601887554375224 0.5345463887769176
33 4.585942931161583 4.502562150595009 0.08414928326910437
34 7.295420990305615 7.162776972300058 0.13386656936114633
35 4.2321202551049595 4.155172614103057 0.07765685084212585
36 3.425492441088082 3.363210760341022 0.06285571758920733
37 87.63592977192775 86.04254923062003 1.6080663867007943
38 3.602089292414533 3.5365967598251733 0.06609616316163869
39 2.725842141971839 2.676281375754169 0.05001755712942368
40 3.466787712186701 3.403755208328765 0.06361346087504334
41 23.423056218764984 22.997182469332873 0.4297989360896519
42 9.123270577216616 8.957392930358122 0.16740650541599253
43 7.637416364949118 7.498554249222761 0.14014197794987718
44 0.4669866725407701 0.45849600576730154 0.00856892342107195
45 31.013939139801494 30.45004933725969 0.5690870534458868
