#DCS calculation
#Chromosome size : 26
#Population size : 55
#Crossover rate : 0.25 , Mutation rate : 0.05 , Tournament size : 5
Generation.Number, Best.Fitness, Average.Fitness, Fitness.Deviance
1 5.424002229870297 5.3253840075090215 0.09952716528419346
2 39.760130038990084 39.03721858373575 0.729574374493972
3 3.169451368463399 3.1118249799458826 0.05815751853347268
4 23.105736198703127 22.685631904181253 0.423976305355676
5 86.7975975110372 85.21945937447288 1.5926834959945733
6 2.90235788208156 2.8495877387709863 0.0532565143600114
7 4.144450402552664 4.0690967588698825 0.07604816199290325
8 7.9027881315278705 7.759101074591 0.1450113896047139
9 49.28551799526704 48.38941766808041 0.9043594909711594
10 12.125812784915468 11.905343461553379 0.22250134164828742
11 82.60720707203396 81.10525785254238 1.5157923620767095
12 7.73425518557454 7.59363236401863 0.14191891182597982
13 20.43970743520626 20.068076390929797 0.37505628759908405
14 86.60087853760248 85.02631710964609 1.5890738216334779
15 38.235503677792934 37.54031270183303 0.701598401510127
16 34.660556457771364 34.03036452217556 0.6360002789853392
17 68.77033638881028 67.51996663628654 1.2618941413270968
18 78.57500018982421 77.14636382273642 1.4418038008966347
19 25.39228183335068 24.930603981835198 0.46593303687327303
20 44.93265529173934 44.11569792279861 0.8244870891186489
21 21.162566451559528 20.777792516076637 0.38832031400408606
22 21.48813863338701 21.09744520368908 0.39429436692283304
23 10.10793019033028 9.924149641415196 0.1854744146663274
24 67.76415737361839 66.5320817850071 1.243431364044621
25 13.491698951037549 13.24639533374595 0.24756452791810193
26 35.69649043960476 35.047463340702855 0.655009041936406
27 13.856834791860052 13.604892341098942 0.25426455008635473
28 123.31179005440691 121.06975750796309 2.2626968777129144
29 88.02382733742124 86.4233941131045 1.6151840727706614
30 47.9555633160073 47.08364398298897 0.8799556257858019
31 89.98432870439686 88.34825000068054 1.6511580888793627
32 97.02253693531196 95.25849080921542 1.7803049594401712
33 40.780591766202946 40.039126461362876 0.7482992309166805
34 40.4940284450805 39.75777338244263 0.7430409670338763
35 73.72256402976484 72.38215377467813 1.3527645278163956
36 33.58116865024755 32.97060194751573 0.6161941645753736
37 77.97926937362524 76.56146447592305 1.4308725001897384
38 73.19542902982721 71.86460304746672 1.3430919189119637
39 40.47053153722548 39.73470369109411 0.7426098129648139
40 81.81641881335278 80.3288475622009 1.5012818750984098
41 41.03131977952543 40.285295783534025 0.7528999385428705
42 77.52299070575859 76.11348178383574 1.422500062187764
43 115.90600447055493 113.79862257109019 2.126805184711024
44 107.82687361666291 105.86638500545082 1.9785580126467903
45 57.36407827289523 56.32109503156991 1.0525961933054482
46 44.75959180554014 43.94578104543943 0.8213114786624192
47 67.65857790686621 66.42842194492326 1.2414940445905758
48 73.06248565967775 71.73407682950183 1.340652488356116
49 101.15003237750915 99.31094087973617 1.8560420081500197
50 36.54706094409484 35.882568926929515 0.6706164970218483
51 51.6017042372702 50.66349143295617 0.9468601097333877
52 101.40293587915232 99.55924613589492 1.860682634673059
53 20.158406338573272 19.79188985969013 0.36989458235770345
54 72.5921853045732 71.27232738994466 1.3320227608611621
55 90.55069619699273 88.90431990250201 1.661550590330851
56 26.01939142664436 25.546311582523575 0.47744011918956103
57 71.95155186118012 70.64334182734054 1.320267524062772
58 70.43237679921356 69.15178813013702 1.2923915791276033
59 18.489892980743278 18.15371310836614 0.33927836988102955
60 98.27945101663727 96.49255190724378 1.803368573763895
61 57.64026758400355 56.59226271883988 1.057664100369559
62 68.02132751305601 66.78457610372764 1.2481502807945297
63 12.792083804838313 12.559500462932144 0.23472701249313022
64 2.2304430899799286 2.1898895792530206 0.040927283704073066
65 3.8850268504606618 3.814389998634104 0.07128789648166979
66 2.8021310877898316 2.7511832498300164 0.05141741321317868
67 20.972783544774245 20.591460207596562 0.38483791227721637
68 41.57988096768187 40.823883131905845 0.7629657050614107
69 92.86609131829513 91.17761693068975 1.7040366925059933
70 99.39497488706587 97.5877935254828 1.8238377631051288
71 42.41204423094814 41.64091615402181 0.7782353983868416
72 10.42146404894072 10.231982884414526 0.19122757162417897
73 72.99408711193928 71.6669218917222 1.339397416312041
74 37.81366670390166 37.12614549110342 0.6938579477927069
75 77.84269239016996 76.42737071034861 1.4283663950243182
76 30.576759769891282 30.020818683166024 0.5610650760270247
77 6.77546675354192 6.652276448932076 0.12432572312445742
78 85.34958862727098 83.79777792495693 1.5661134074511298
79 2.6095289332936744 2.5620829526883355 0.04788327999341902
80 81.34204383463307 79.86309758309423 1.492577380720912
81 25.514133125186234 25.05023979563739 0.4681689344906755
82 73.96919324993092 72.62429882720485 1.3572900250634432
83 39.38943268612306 38.673261182738976 0.7227723019384501
84 21.225035411642153 20.83912567688501 0.3894665816957101
85 62.30564275344456 61.17281288520019 1.143270917240762
86 108.37560812831833 106.40514252598518 1.988626959546962
87 83.51911309184467 82.00058376290205 1.5325252868268493
88 102.64956827396131 100.78321248716209 1.8835575862581844
89 80.03257717977615 78.57743941287113 1.468549458410211
90 15.622839106573764 15.33878748645426 0.28666966274559413
91 30.317611858500044 29.766382551981845 0.5563098683562461
92 9.59240902587267 9.41800158903861 0.17601491262929161
93 99.19344442918 97.38992725774042 1.8201398009099836
94 17.214161741423425 16.90117698248843 0.31586947207221866
95 106.95236490290972 105.00777645012954 1.9625113058779349
96 9.536063534864411 9.36268056150324 0.17498100689714216
97 65.32247001769736 64.13478874464839 1.1986278756338866
98 100.53350534166907 98.70562342636613 1.8447291093717813
99 8.27645246761422 8.125971513657587 0.15186790451057589
100 16.268646869596907 15.97285329014968 0.29851984518438784
