#DCS calculation
#Chromosome size : 26
#Population size : 55
#Crossover rate : 0.25 , Mutation rate : 0.05 , Tournament size : 5
Generation.Number, Best.Fitness, Average.Fitness, Fitness.Deviance
1 5.424002229870297 5.3253840075090215 0.09952716528419346
2 6.415984407117179 6.299330145169601 0.11772943916418858
3 8.221343814316526 8.071864835874408 0.1508566940034707
4 16.28485308479833 15.988764846892904 0.2988172194461536
5 20.975375157149713 20.594004699747007 0.3848854667992088
6 2.62668484660756 2.5789269403056045 0.04819808064202349
7 107.99751197468464 106.03392084787228 1.9816891234653795
8 2.577514265207924 2.530650369476871 0.04729583016817017
9 28.913360400931666 28.387662939096536 0.5305427021577609
10 23.92321101430568 23.488243541318322 0.4389764745370204
11 3.579207966645015 3.51413145816056 0.06567630465212941
12 20.831237119217192 20.452487353413254 0.38224062085021226
13 24.895371709445627 24.442728587455722 0.45681503619084257
14 21.273051948158354 20.886269185464567 0.39034765614288386
15 4.156548944775437 4.080975327597702 0.07627016293619927
16 14.8021420248253 14.533012169828487 0.2716103669264369
17 3.0258251286855966 2.9708101263458584 0.05552206377152757
18 3.494169418049765 3.43063906499431 0.06411589864142873
19 55.663339309780895 54.651278595057605 1.021388660433377
20 4.015319523051787 3.94231371354176 0.07367868833806884
21 49.10901820101485 48.21612696099637 0.9011208263374986
22 85.18868422594934 83.63979905820472 1.5631609088594598
23 21.61213932563237 21.219191337893598 0.39656970473972986
24 38.577715025866524 37.87630202539626 0.7078777730807968
25 26.195713187748126 25.71942749342544 0.4806755170225512
26 58.17438632687278 57.116670211838795 1.067464856739088
27 35.260359965049034 34.61926251113904 0.6470063111138631
28 58.928753914751425 57.85732202539227 1.0813070464031957
29 69.19602773220197 67.93791813707095 1.2697053203972923
30 22.489098650750222 22.080205948009304 0.4126613787471398
31 28.087853053370623 27.577164816036575 0.5153951408659506
32 71.98612646626313 70.67728780324019 1.3209019471859635
33 73.63241637749914 72.29364517063561 1.3511103728386267
34 5.908690049521084 5.801259321347969 0.10842089406476153
35 89.3187870050215 87.69480905947565 1.6389458006261461
36 40.095173676098625 39.366170518351325 0.7357222228972673
37 29.27237893749198 28.74015386590124 0.5371304754870863
38 23.274454898050024 22.851282990812752 0.42707219159701254
39 31.738579451508443 31.16151437057195 0.5823837655448897
40 89.82724049266994 88.19401793825789 1.6482756150618922
41 68.88714983286974 67.63465619954489 1.2640375974802747
42 91.55611805984861 89.89146136785146 1.6799994743253122
43 9.574271849003836 9.400194179021938 0.1756821063870533
44 20.115608081932123 19.749869753169722 0.36910926019483586
45 4.657471457271356 4.572790158048241 0.08546178852610034
46 93.37439867119681 91.67668233172063 1.7133638254573909
47 95.22268218718031 93.49136069286793 1.747278711770495
48 92.95317298465443 91.26311529402443 1.7056345884937012
49 95.66282910752668 93.92350494193529 1.7553551419476934
50 95.59598000407627 93.8578712767295 1.7541285012704633
51 86.22153364497191 84.65386939688142 1.582113071945721
52 44.53423994662357 43.72452649304857 0.8171764081446169
53 43.5719615522969 42.77974406952784 0.7995191807426573
54 43.993537142545705 43.193654649044866 0.8072548382280663
55 9.428054608544457 9.256635433843659 0.17299910832732374
56 18.375157249630533 18.041063481455446 0.3371730385056893
57 78.53458777777371 77.10668618181411 1.4410622575411487
58 96.43447520843907 94.6811211137401 1.7695143818912
59 33.466211682765206 32.85773510671489 0.6140847736462545
60 95.6899936670981 93.9501756004235 1.7558535952108432
61 94.89202239120752 93.16671289318545 1.7412113042047628
62 6.876843594297782 6.751810074401458 0.12618592692938657
63 92.67110332659206 90.9861741751994 1.700458780614397
64 87.39385495328051 85.80487577231172 1.6036244599712353
65 3.546173003484995 3.4816971306943585 0.06507013302843846
66 28.08533434589718 27.57469190324448 0.5153489241048841
67 16.190825639256786 15.896446991270299 0.2970918726050099
68 5.284422494896802 5.1883420858986815 0.09696596144166372
69 93.69095164565786 91.98747979755511 1.7191723813678013
70 95.21999342697998 93.48872081921682 1.7472293746444723
71 94.14398282918407 92.43227405047165 1.7274852299934815
72 34.67621449321305 34.04573786606375 0.6362875944795893
73 94.31893445779443 92.60404474037995 1.7306954867226998
74 30.535088536398902 29.979905108464386 0.5603004340583321
75 87.82120837503109 86.22445913184866 1.6114661371753947
76 92.16325616697682 90.48756060030446 1.6911400919317217
77 91.31691412007154 89.65660659061565 1.6756102264892876
78 90.83427223469513 89.18274001224614 1.6667540393670355
79 14.115487653753249 13.858842423684997 0.25901067389785765
80 91.70329314221419 90.03596053962846 1.6827000482056602
81 47.35929451363157 46.49821643156552 0.8690144533576224
82 12.802137484608636 12.569371348524857 0.23491149144531914
83 88.45199869742592 86.8437805392909 1.6230407586478337
84 89.68824324381552 88.05754791210975 1.6457250994880308
85 95.20557588993776 93.47456541921163 1.7469648215468132
86 17.947277610075403 17.620963471710382 0.3293217055226242
87 90.26099184786767 88.61988290517904 1.656234690481266
88 17.263124905072885 16.94924990679885 0.3167679165555764
89 92.51230305245778 90.83026117877668 1.697544891485798
90 96.50545242280728 94.75080783330162 1.770816770910686
91 92.8753033458523 91.18666146683687 1.704205727648312
92 96.13944243213223 94.39145256972995 1.7641007086203604
93 94.13890778125403 92.42729127614032 1.727392105928878
94 43.07394391612797 42.2907812994711 0.790380857879034
95 32.30917550340554 31.7217359487982 0.5928538585059284
96 95.90267733316577 94.1589922907446 1.75975621204031
97 97.64881887183455 95.8733858014376 1.7917968547545666
98 30.139081942938773 29.59109863488531 0.5530339522225286
99 84.16232322498072 82.63209916634473 1.544327804325923
100 96.89013870309114 95.12849981758032 1.7778755318362485
