Projection, Label
1.195500604653E8 4
1.446050453622E8 4
2.707950676482999E8 4
1.874876253875E8 4
1.2483272894679998E8 4
2.695615771427E8 4
1.609453904671E8 4
1.2951531859930001E8 4
1.75519174014E8 4
1.215880185542E8 4
1.650596016728E8 4
2.2506365361739996E8 4
2.4366160589940003E8 4
1.1359216378349999E8 4
8.8760745883E7 4
1.4749321667219996E8 4
1.5192070328850004E8 4
1.119048473256E8 4
1.3055656780750002E8 4
2.2612690865069997E8 4
1.09644965988E8 4
1.6036706372540003E8 4
1.637438575176E8 4
8.438132307279998E7 4
1.5358198010259998E8 4
1.8418528896739998E8 4
1.896091129308E8 4
1.9542781531620002E8 4
1.7168798257790002E8 4
1.2478990056039998E8 5
3.245201362869E8 5
9.04948979112E7 5
1.380727101665E8 5
5.49372122205E7 5
1.6548906896980003E8 5
2.6582205850640002E8 5
6.5228640138900004E7 5
1.2393645228040001E8 5
4.46038004749E7 5
1.164043510217E8 5
1.434522563191E8 5
7.46996277463E7 5
2.011769503844E8 5
1.2312389980900002E8 5
1.9913697389490005E8 5
9.476951061170003E7 5
1.1382585270469998E8 5
1.0725074666690001E8 5
1.0427540302449998E8 5
1.488867874596E8 5
1.7606911579509997E8 5
1.8732573242020002E8 5
9.74398366565E7 5
1.71653833039E8 5
2.0478556895449993E8 5
9.645901930288413E7 4
1.1221709633827335E8 4
2.082416885786653E8 4
2.0920411368811244E8 4
1.6119225830974683E8 4
1.9274925888192922E8 4
1.703086504941223E8 4
1.2822489057335667E8 4
1.374965687192618E8 4
1.4459007136116296E8 4
1.8766125850010458E8 4
3.339426533540122E8 4
2.6447917093457058E8 4
1.1277425002687207E8 4
7.795334559712277E7 4
1.7124667162924862E8 4
1.5218674007674742E8 4
7.519099185237177E7 4
2.6858125688246703E8 4
1.7303531634888995E8 4
1.7367602492464906E8 4
2.1076308099598962E8 4
2.0291452936305812E8 4
8.439599924313019E7 4
2.72779233389788E8 4
2.621012777322141E8 4
1.1045409547936806E8 4
1.677319520250946E8 4
2.1037569717749387E8 4
4.285301469689229E8 5
8.639148694107678E8 5
7.190177416406224E8 5
6.070918300446893E8 5
2.4093665783708623E8 5
8.862536510794563E8 5
1.270821168867477E9 5
2.097534094922248E8 5
3.2087961398816866E8 5
1.46694647771349E8 5
6.801425249506892E8 5
5.560687938558333E8 5
3.352527039012626E8 5
1.1624743570520935E9 5
9.284295827606233E8 5
1.5020769418702557E9 5
3.8407914764092183E8 5
4.6771633760465825E8 5
5.739000615229362E8 5
2.782039864254575E8 5
9.711665180672466E8 5
6.396813670814993E8 5
6.693676401064546E8 5
3.7561873667890006E8 5
9.30677526294167E8 5
1.705557102891176E9 5
1.5952801484880695E8 4
1.7985326231750718E8 4
2.9937866940752065E8 4
3.2248473611817926E8 4
2.117142710051336E8 4
3.4817350281440294E8 4
2.465747893957371E8 4
2.0699364842433155E8 4
2.4794592065748838E8 4
2.1075896965333432E8 4
2.2752170613869637E8 4
4.909378677454825E8 4
4.032821855230398E8 4
1.6715626747437182E8 4
1.1631647237541454E8 4
2.348793665636015E8 4
1.7509554359884185E8 4
1.1078809265736961E8 4
1.8324023266302124E8 4
3.412919212358317E8 4
2.6196037340134174E8 4
3.115741161052698E8 4
2.530811658623769E8 4
9.260805636807357E7 4
4.915957558035111E8 4
2.2488363470895818E8 4
2.2124280859831095E8 4
3.0879319372671604E8 4
3.1283729025343037E8 4
6.770138298778211E8 5
1.5983279138039806E9 5
1.1432848309521985E9 5
1.1831995025838296E9 5
4.8598290189711106E8 5
1.3273113613984227E9 5
1.50679663167133E9 5
4.4113947443362874E8 5
4.839875808188596E8 5
3.1359521508191884E8 5
1.3591240107536898E9 5
1.0366746085060512E9 5
7.444226406357757E8 5
2.397859907275979E9 5
1.5755478341603236E9 5
2.223020713885706E9 5
6.211623891217169E8 5
8.80613296062615E8 5
8.399108622054329E8 5
6.095805747721549E8 5
1.5839488254668732E9 5
1.0257787231931616E9 5
1.4935176626208348E9 5
6.264738718111702E8 5
1.5895583994665833E9 5
3.067514373669463E9 5
1.8550934714412305E8 4
1.9118675037314034E8 4
4.110713201124547E8 4
3.907668117660012E8 4
2.6194855628892905E8 4
6.070523256232134E8 4
2.8174654445854867E8 4
2.230705811809235E8 4
3.320050768036132E8 4
2.4042357389188263E8 4
2.828172647845669E8 4
5.248917648818163E8 4
4.7034258708363104E8 4
1.8799565175435376E8 4
1.517223181644078E8 4
2.764274685477748E8 4
2.5955403929600632E8 4
1.9416270590947837E8 4
3.658113744194897E8 4
5.451543788833418E8 4
3.084598128396935E8 4
4.742022512319568E8 4
3.0548211368244356E8 4
1.2909519727555549E8 4
4.5261708928666055E8 4
4.57654549555261E8 4
2.2254181323746392E8 4
3.85607551855462E8 4
3.5764526804238576E8 4
4.759163908312118E8 5
1.6330393932624183E9 5
9.442187808708673E8 5
9.10242211157438E8 5
4.5214055782203424E8 5
1.8167309339440851E9 5
2.0033115450795722E9 5
3.661438721979728E8 5
4.953982643174196E8 5
2.4784147353794044E8 5
8.16689683965588E8 5
9.390424063019508E8 5
5.940568375090345E8 5
1.459857727552336E9 5
1.6650735148679929E9 5
2.8324774009768643E9 5
7.00321779903986E8 5
7.750202506383559E8 5
1.1656770624741778E9 5
4.74315479990922E8 5
1.362848665782142E9 5
1.509846158545434E9 5
1.1387239588501368E9 5
5.4590413489688E8 5
1.3727675320897014E9 5
3.1022734811446414E9 5
1.5806180312543878E8 4
1.5872557361377952E8 4
4.262843883308541E8 4
2.715433217386018E8 4
2.044020515601751E8 4
4.4785049247241825E8 4
1.9893350043064886E8 4
1.711844601422208E8 4
2.262871238102647E8 4
1.5944480294316813E8 4
1.8910971300121355E8 4
2.900561295196342E8 4
3.5072628194609475E8 4
1.4980107297895074E8 4
1.5382941741006616E8 4
1.8038429363740453E8 4
2.3746511025998175E8 4
1.2796258458400217E8 4
1.3660348738644293E8 4
3.2967508334419376E8 4
2.0261614387598118E8 4
3.8354688985658616E8 4
1.7909558140079114E8 4
9.548762575164384E7 4
2.9240421073719853E8 4
4.008835977693284E8 4
2.1267427309214178E8 4
2.6506177539642146E8 4
2.6770730160468456E8 4
2.4991424952783412E8 5
1.293718412980871E9 5
7.692392854927372E8 5
4.9225710704109544E8 5
2.8867639581974155E8 5
1.6288179712507899E9 5
1.7442211438050685E9 5
2.2309517543282935E8 5
2.8429102806666565E8 5
1.4879276611288676E8 5
4.655729360482943E8 5
5.755054652094878E8 5
3.2667585812457466E8 5
8.374386912409521E8 5
1.3972587748797765E9 5
2.5361412667292476E9 5
6.006207667589687E8 5
5.0613742311047083E8 5
1.0126282165042999E9 5
2.988389246661543E8 5
1.1682522741173408E9 5
1.219528312794629E9 5
6.781120708410034E8 5
4.7044025203721124E8 5
1.1451346924147372E9 5
2.430037230733124E9 5
1.3205666661269712E8 4
1.6202122783323625E8 4
2.6429210445824832E8 4
2.8113601658474004E8 4
2.07245363335485E8 4
2.540114773122448E8 4
2.3359898639749315E8 4
1.8627148128401294E8 4
1.9709658031031454E8 4
1.9888842462083545E8 4
2.4487591512524027E8 4
4.794275663076878E8 4
3.797967169628968E8 4
1.4471409294756764E8 4
9.542271050582877E7 4
2.4255400066028297E8 4
1.7542370254201755E8 4
8.588619601506065E7 4
3.2568124677146095E8 4
2.401338728492471E8 4
2.3425936422605738E8 4
2.724971523393385E8 4
2.7554782446171755E8 4
1.026881852294129E8 4
4.092501637241213E8 4
2.7052123897116286E8 4
1.9200660639655262E8 4
2.5594213430129907E8 4
2.9468465298472345E8 4
6.159453855067617E8 5
1.2968326266667387E9 5
8.134737661050384E8 5
8.712542058721589E8 5
3.4628233119961953E8 5
1.0470578620629821E9 5
1.2434617625608294E9 5
3.4410724529130536E8 5
4.549471198896976E8 5
2.3531132919594577E8 5
8.946555899994754E8 5
7.495352336855017E8 5
5.403003075624067E8 5
1.6974765885158274E9 5
1.0549818042608602E9 5
1.6709115926086042E9 5
4.64490924569544E8 5
6.006704115690101E8 5
5.699814342504762E8 5
4.436754933326605E8 5
1.0819050123494043E9 5
7.588311891082175E8 5
1.1164840159514134E9 5
3.5655212889279634E8 5
1.1481453655776615E9 5
2.1370045077239308E9 5
7.61596951686965E7 4
9.123708833328316E7 4
1.856770085796771E8 4
1.2823616870684518E8 4
6.967056791425017E7 4
1.751054561064962E8 4
9.278375691396712E7 4
8.195916954327409E7 4
9.516036439518905E7 4
7.79743050239932E7 4
8.128420324393266E7 4
1.1586395494958629E8 4
1.7548341660810736E8 4
6.324237775573935E7 4
6.555060462444826E7 4
8.056018495757106E7 4
9.52423272011139E7 4
5.8377418289576285E7 4
1.12149910274622E7 4
1.2168710494434804E8 4
6.467810572577878E7 4
1.1178164128871459E8 4
7.694941115955703E7 4
4.366910392124586E7 4
1.1572676172584048E8 4
9.402525293565011E7 4
1.4171536203503537E8 4
1.1754803018313587E8 4
1.20344337732234E8 4
2.4527072771093604E8 5
4.04799986980471E8 5
4.2321338943827456E8 5
2.2175705084139764E8 5
8.53519494852212E7 5
2.465473336926731E8 5
5.083625515781432E8 5
7.676615863187273E7 5
1.0574957058342613E8 5
6.2145890545996E7 5
4.013678577537611E8 5
2.081882283903465E8 5
1.133785908606993E8 5
6.817782857173187E8 5
3.5147304058041465E8 5
5.0905272171283615E8 5
1.6179662560244218E8 5
2.2386565014796054E8 5
1.9911558107327002E8 5
1.2797374018837725E8 5
5.877992690776192E8 5
2.595203396850723E8 5
2.733380504076149E8 5
2.271086799776866E8 5
5.480583233083093E8 5
5.861123784095019E8 5
1.773207337506317E8 4
1.9884037174657792E8 4
3.703513375613199E8 4
3.5387400705230117E8 4
1.9916934845135298E8 4
5.917074018358105E8 4
2.6362259233560506E8 4
1.947929562903241E8 4
3.374048070432017E8 4
2.1396072183200395E8 4
2.821757413542173E8 4
4.217703247635818E8 4
3.8379552201758426E8 4
1.7366784768866712E8 4
1.166741067004596E8 4
2.5259810364843836E8 4
2.311831039860111E8 4
2.4328780427609086E8 4
3.665210553148412E8 4
5.549134709307673E8 4
2.1337439189199165E8 4
3.070539677759074E8 4
2.901718714589369E8 4
1.4583851182790202E8 4
2.5091919488679728E8 4
3.509197074753903E8 4
2.319126470502394E8 4
3.544352284440748E8 4
2.726754306132453E8 4
3.7938899752216977E8 5
5.2716836078720933E8 5
3.5160264612480026E8 5
2.7184043542165655E8 5
1.3600991926587877E8 5
3.796619339485786E8 5
8.167896774206443E8 5
1.0467196005426851E8 5
2.6108449155130038E8 5
6.958619217531134E7 5
2.3944482760565722E8 5
3.4693713881884855E8 5
1.5715318652921414E8 5
4.719833734495251E8 5
2.7537757843402916E8 5
6.034653117303865E8 5
2.0331363437500802E8 5
2.911674267061462E8 5
3.4313517320493186E8 5
1.4658533681231308E8 5
4.378222618677816E8 5
6.106358306644406E8 5
2.703870158363659E8 5
1.4539098517627448E8 5
4.481964409788113E8 5
5.2445964084862286E8 5
2.004922450484805E8 4
2.185053987332978E8 4
4.0991798900357175E8 4
3.702480109490807E8 4
2.5245822572646233E8 4
3.4793427181217974E8 4
3.106804067375515E8 4
2.3105753308853298E8 4
3.0457686640759295E8 4
2.280199331815833E8 4
3.071014960558773E8 4
5.403741801091964E8 4
3.73302502181361E8 4
2.417494990356035E8 4
1.2980973433621202E8 4
2.733617828959036E8 4
2.4052460006850612E8 4
1.7894179740068442E8 4
2.6511198451061976E8 4
3.4888897808654547E8 4
2.6951465284301776E8 4
2.6188829186775953E8 4
3.14327110943895E8 4
1.421692729010734E8 4
4.4750118066531146E8 4
3.336645415266413E8 4
2.199051091592523E8 4
3.128165191760766E8 4
2.891198336007991E8 4
4.359132215210235E8 5
9.842773193588929E8 5
5.355843222810661E8 5
6.630887849703723E8 5
2.7111001683441883E8 5
7.947378477249802E8 5
8.712858894724201E8 5
2.6101241196903527E8 5
3.422589595594587E8 5
1.8145222438267124E8 5
6.421773765563229E8 5
5.751934503021997E8 5
4.174598606457946E8 5
1.1675972460364258E9 5
8.004522501669892E8 5
1.2180471761635299E9 5
3.7928208291648525E8 5
4.5301822462959605E8 5
4.556427794544604E8 5
3.603857355696753E8 5
7.268639203929756E8 5
5.970287154446685E8 5
8.518110801676466E8 5
2.892803171200876E8 5
7.783779428528123E8 5
1.590192475218397E9 5
9.612474899548689E7 4
1.302894542797727E8 4
2.113107452959963E8 4
2.1105157740964335E8 4
1.7604426616231316E8 4
1.994520313972554E8 4
1.8169397540259916E8 4
1.3481218925477558E8 4
1.363669272035136E8 4
1.5980617447233322E8 4
2.348830861606695E8 4
3.565492166897088E8 4
3.037492486869575E8 4
1.1089711728749739E8 4
8.204114826095042E7 4
2.007790928173938E8 4
1.7792511008857965E8 4
7.839574532732642E7 4
4.1888296698932695E8 4
1.970607626149144E8 4
1.73535741720178E8 4
2.2906495739543134E8 4
2.5413290095956773E8 4
1.2057947202541785E8 4
2.3787805511143032E8 4
3.308455948252132E8 4
1.1985432677698798E8 4
1.7513447938734746E8 4
2.315091436150789E8 4
3.848409315297781E8 5
6.617365377515125E8 5
3.665142955521555E8 5
4.878532670501125E8 5
1.5918908876860225E8 5
7.191394297589037E8 5
1.1000653720787864E9 5
1.5247577948450127E8 5
3.5958041402252203E8 5
1.075861112231777E8 5
4.5775788294170773E8 5
3.921969004496649E8 5
2.063107561121151E8 5
9.47796063977412E8 5
5.882676433850119E8 5
1.113205562126379E9 5
2.7711114026745766E8 5
2.8526114634675246E8 5
4.359296444208035E8 5
1.773571388727962E8 5
5.1479248710862464E8 5
5.238261847349928E8 5
5.219794416839908E8 5
2.3701758740602216E8 5
5.1214386539348894E8 5
1.1607155809418066E9 5
2.104719029961355E8 4
1.9297904685659018E8 4
3.6304767722677433E8 4
4.616952426862919E8 4
1.7297706732613152E8 4
9.561430122541721E8 4
2.5586603928035378E8 4
2.1991292952197468E8 4
5.126357721369494E8 4
2.1526988499613455E8 4
2.2824067107861635E8 4
4.2816382725946695E8 4
3.5917698110169184E8 4
2.1189642333046305E8 4
1.1495988597819549E8 4
2.2193935206903186E8 4
1.659162816667637E8 4
3.479839461716299E8 4
1.1043470293736948E8 4
9.82289398602362E8 4
2.6729871298157477E8 4
3.915485718020687E8 4
2.1798804833707908E8 4
1.1423568700494048E8 4
3.966106423975715E8 4
2.1992614626661325E8 4
2.352076296712434E8 4
5.1619277177229524E8 4
2.4830192472149774E8 4
4.396318779157746E8 5
9.785374096378525E8 5
6.187653631190574E8 5
6.460057474061621E8 5
