Projection, Label
1.267110864612612E8 5
1.62362833856223E8 5
5.278220282641811E7 5
1.669843611675366E8 5
3.595951657836325E8 5
5.9096941017488E7 5
1.3600523908117473E8 5
4.026998574805008E7 5
1.5100548554199764E8 5
1.5422533076533532E8 5
7.320654420255388E7 5
2.1938089888312325E8 5
1.655859000948818E8 5
2.638322862028282E8 5
7.864364017091128E7 5
1.2183272971010244E8 5
1.1538790741338392E8 5
7.551674131053002E7 5
1.856688077732312E8 5
1.3262899880068693E8 5
1.6350353979053482E8 5
1.033482588481524E8 5
1.8120137098556083E8 5
2.888645364408021E8 5
1.819207972016387E8 4
2.23179914496556E8 4
3.96624872373672E8 4
3.4455982493526E8 4
2.8177911254667836E8 4
3.207277910871396E8 4
3.196596764400023E8 4
2.391519837682554E8 4
2.482705073893521E8 4
2.6235178440651834E8 4
3.437496495384497E8 4
5.99157790922221E8 4
4.939660405539203E8 4
2.0433976462470442E8 4
1.4147299465438032E8 4
3.205960989909819E8 4
2.783493302857819E8 4
1.3151749009258035E8 4
4.92960257140862E8 4
2.6876131642515826E8 4
2.878813153087779E8 4
3.4263558311160785E8 4
3.837978177500749E8 4
1.5494200678537288E8 4
4.348636927858051E8 4
4.3254215291519135E8 4
2.4870945414394653E8 4
3.0852719407909113E8 4
3.71630030712542E8 4
4.9463135152991796E8 5
1.210733838677877E9 5
6.203745724187164E8 5
7.624890647988807E8 5
3.0024739501675314E8 5
1.0736603792263836E9 5
1.3706810757986133E9 5
3.0704035146882796E8 5
4.914759895830147E8 5
2.0537572911721236E8 5
6.769437150484363E8 5
6.817826654356606E8 5
4.412941598542867E8 5
1.1916406711103876E9 5
9.898542441677865E8 5
1.6430990448473732E9 5
4.4965314392993337E8 5
5.17516309620808E8 5
5.95779845950664E8 5
3.9191639460867655E8 5
8.733642128008366E8 5
7.087924814536345E8 5
9.356990566567801E8 5
3.7560028459570664E8 5
9.207907151544423E8 5
1.8978347237473087E9 5
1.0482790657910366E8 4
1.3305042246383761E8 4
2.3761512705841875E8 4
1.7178416138421628E8 4
1.24326351725541E8 4
2.627856907458178E8 4
1.544651967764086E8 4
1.2169351471031587E8 4
1.6032233249158615E8 4
1.216616180199382E8 4
1.673934930080101E8 4
2.3782354481101653E8 4
2.5394420647009975E8 4
9.489055797777523E7 4
8.077023208205968E7 4
1.5377992994490415E8 4
1.5060166048747385E8 4
1.0171667180028899E8 4
2.0032646203403348E8 4
2.099953358326951E8 4
1.0860896080375239E8 4
1.7242426022987825E8 4
1.7610531070728466E8 4
8.154641689772996E7 4
1.3759164476347303E8 4
1.9509956748686922E8 4
1.7675351775028133E8 4
1.8773026438009557E8 4
1.809201858934719E8 4
1.4002926901842156E8 5
3.4192570048786986E8 5
1.0505134598973347E8 5
1.5968711089374593E8 5
5.994206967946809E7 5
1.9759348156891724E8 5
3.5905641907621974E8 5
7.27114038596954E7 5
1.5328450564495215E8 5
4.768640111542478E7 5
1.1476142020732725E8 5
1.6962246276400647E8 5
8.225800287581553E7 5
1.839802959279516E8 5
1.430369114984722E8 5
2.525724122799729E8 5
9.831184113609764E7 5
1.2966844205020985E8 5
1.2560527198009653E8 5
1.0633604707148294E8 5
